Id,Name,FullName
7588,GEN,Genstake
5310,GEMZ,Gemz Social
870119,GEM,Gems
936092,GEEQ,Geeq
929698,GEC,Geco.one
935271,GE.CUR,General Electric Co
931886,GE,GEchain
927333,GDL,GodlyCoin
4526,GDC,GrandCoin
935270,GD.CUR,General Dynamics
12217,GCR,Global Currency Reserve
199065,GCN,gCn Coin
927600,GC,Gric Coin
30736,GBYTE,Obyte
925862,GBXT,Globitex Token
398705,GBX,GoByte
20214,GBT,GameBetCoin
29458,GBRC,GBR Coin
934417,GBPX,eToro Pound Sterling
890044,GBG,Golos Gold
26194,GB,GoldBlocks
349487,GAT,GATCOIN
933618,GARK,Game Ark
928399,GARD,Hashgard
932313,GAP,Gaps Chain
933695,GANA,GANA
20157,GAME,Gamecredits
6102,GAM,Gambit coin
928726,GALI,Galilel
38277,GAKH,GAKHcoin
777701,GAI,GraphGrail AI
932625,G50,G50
464920,FYP,FlypMe
180820,FYN,FundYourselfNow
888262,FXT,FuzeX
925427,FXP,FXPay
930328,FXC,Flexacoin
935331,FVRR.CUR,Fiverr International Ltd
930369,FUNX,Function X
925527,FUNDZ,FundFantasy
930919,FUND,FUNDChains
179018,FUNC,FunCoin
292748,FUEL,Etherparty
229060,FUCK,Fuck Token
935207,FTXR.CUR,First Trust Nasdaq Transportation ETF
856962,FTX,FintruX
927337,FTRC,FutureCoin
866629,FTO,FuturoCoin
931448,FTN,Fountain
931882,FTK,FToken
930962,FTI,FansTime
935539,FTCH.CUR,Farfetch Ltd
4524,FTC,FeatherCoin
936297,FSW,Falconswap
931488,FST,1irstcoin
935332,FSLR.CUR,First Solar Inc
5359,FSC,FriendshipCoin
711359,FSBT,Forty Seven Bank
24866,FRWC,Frankywillcoin
887639,FRV,Fitrova
45258,FRST,FirstCoin
934309,FRSP,Forkspot
20991,FRN,Francs
4522,FRK,Franko
922632,FREE,FREE coin
927962,FRED,FREDEnergy
918380,FREC,Freyrchain
34489,FRE,FreeCoin
409128,FRD,Farad
4521,FRC,FireRoosterCoin
247259,FRAZ,FrazCoin
935208,FR40.CUR,France 40
935261,FP.CUR,Total
729627,FOTA,Fortuna
926574,FORK,Gastro Advisor Token
413886,FOOD,FoodCoin
927955,FOAM,Foam
932024,FO,FIBOS
933702,FNK,FunKeyPay
180840,FND,FundRequest
931395,FNB,FNB protocol
925321,FML,FormulA
936354,FME,FME
932710,FMCT,FirmaChain
21370,FLY,FlyCoin
21878,FLVR,FlavorCoin
844476,FLUZ,FluzFluz
4449,FLT,FlutterCoin
337863,FLP,Gameflip
5325,FLO,Flo
936810,FLM,Flamingo
350394,FLLW,Follow Coin
408849,FLIXX,Flixxo
784981,FLIP,BitFlip
329562,FLIK,FLiK
932105,FLETA,FLETA
933636,FLDT,FairyLand
5348,FLDC,Folding Coin
928850,FLC (1),Fieldcoin
326222,FLASH,FLASH coin
4445,FLAP,Flappy Coin
931765,FKX,FortKnoxster
934084,FK,FK Coin
29935,FJC,FujiCoin
937015,FIT,Financial Investment Token
29196,FIRE,FireCoin
48807,FIND,FindCoin
917303,FIN,Finom FIN Token
927458,FIII,Fiii
4448,FIBRE,FIBRE
848819,FDZ,Friendz
935401,FDX.CUR,Fedex
777557,FDX,fidentiaX
13280,FCT,Factom
933153,FCQ,Fortem Capital
5385,FCN,FantomCoin 
4446,FC2,Fuel2Coin
307112,FC,Facecoin
927948,FARMA,FarmaTrust
928525,FAIRC,Faireum Token
5313,FAIR,FairCoin
892684,FACE,Faceter 
931985,FAB,FABRK Token
935101,F.CUR,Ford Motor Co
850994,EZT,EZToken
388493,EXY,Experty
710098,EXRN,EXRNchain
935506,EXPE.CUR,Expedia Inc
12194,EXP,Expanse
928226,EXO,Exosis
370961,EXN,ExchangeN
767755,EXMR,EXMR FDN
933270,EXM,EXMO Coin
935251,EXEL.CUR,"Exelixis, Inc."
4442,EXCL,Exclusive Coin
934451,EXCHBULL,3X Long Exchange Token Index Token
934449,EXCHBEAR,3X Short Exchange Token Index Token
899574,EXC,Eximchain
935067,EXAS.CUR,Exact Sciences Corporation
932927,EVY,EveryCoin
340966,EVR,Everus
926208,EVOS,EVOS
383953,EVN,Envion
800022,EVENC,EvenCoin
719223,EVE,Devery
308072,EVC,Eventchain
934419,EURX,eToro Euro
934342,EURT,Euro Tether
925249,EURS,STASIS EURS
915521,EUNO,EUNO
932796,EUM,Elitium
34849,EUC,Eurocoin
935414,EU50.CUR,Euro Stoxx 50
890114,ETZ,EtherZero
933655,ETY,Ethereum Cloud
62529,ETT,EncryptoTel
931977,ETM,En-Tan-Mo
935491,ETL.CUR,Eutelsat Communications
683789,ETL,EtherLite
385960,ETK,Energi Token
20448,ETHS,EthereumScrypt
932700,ETHPLO,ETHplode
936064,ETHP,ETHPlus
926309,ETHO,ETHER-1
860990,ETHM,Ethereum Meta
310754,ETHD,Ethereum Dark
933983,ETHBULL,3X Long Ethereum Token
934066,ETHBEAR,3X Short Ethereum Token
412197,ETHB,EtherBTC
935421,ETH3S,Amun Ether 3x Daily Short
935418,ETH3L,Amun Ether 3x Daily Long
929734,ETGP,Ethereum Gold Project
347450,ETG,Ethereum Gold
935434,ETCBULL,3X Long Ethereum Classic Token
935435,ETCBEAR,3X Short Ethereum Classic Token
431142,ETBT,Ethereum Black
188394,ETBS,EthBits
920927,ESZ,EtherSportz
925216,EST,ESports Chain
130951,ESP,Espers
934985,ESH,Switch
930656,ESBC,ESBC
42694,ERY,Eryllium
328784,ERT,Esports.com
439579,ERO,Eroscoin
771092,ERIS,Eristica
625216,EREAL,eREAL
597540,ERC20,Index ERC20
20748,ERC,EuropeCoin
929359,eQUAD,Quadrant Protocol
105263,EQT,EquiTrader
777667,EQL,EQUAL
866417,EQC,Ethereum Qchain Token
198698,EQ,EQUI
855289,EOSDAC,eosDAC
934063,EOSBULL,3X Long EOS Token
934067,EOSBEAR,3X Short EOS Token
932684,EONC,Dimension
883094,ENU,Enumivo
207891,ENTRP,Entropy Token
811654,ENTRC,ENTER COIN
24307,ENTER,EnterCoin
34609,ENT,Eternity
4350,ENRG,EnergyCoin
925083,ENQ,Enecuum
927975,ENGT,Engagement Token
338335,ENG,Enigma
920915,EMV,Ethereum Movie Venture
247322,EMT,EasyMine
932115,EMRX,Emirex Token
927190,EMPR,empowr
388076,EMPH,Emphy
4441,EMD,Emerald
4440,EMC2,Einsteinium
15876,EMC,Emercoin
33942,EMB,EmberCoin
438867,ELTCOIN,ELTCOIN
339581,ELTC2,eLTC
801286,ELP,Ellerium
339933,ELM,Elements
889293,ELLI,ElliotCoin
384651,ELLA,Ellaism
321177,ELIX,Elixir
360657,ELITE,EthereumLite
801531,ELI,GoCrypto
836445,ELEC,Electrify.Asia
30550,ELE,Elementrem
930863,ELD,Electrum Dark
4439,ELC,Elacoin
934311,ELAMA,Elamachain
931208,EKG,Ekon Gold
933553,EGG,Nestree
918374,EGCC,Engine
15885,EGC,EverGreenCoin
466786,EGAS,ETHGAS
165555,EFYT,Ergo
866525,EFX,The Effect.ai
4438,EFL,E-Gulden
933988,EER,Ethereum eRush
698092,EDT,EtherDelta
19051,EDRC,EDRCoin
927930,EDN,EdenChain
55676,EDG,Edgeless
929289,ECTE,EurocoinToken
933685,ECT,SuperEdge
932936,ECP,ECP+ Technology
932738,ECOREAL,Ecoreal Estate
171390,ECOB,EcoBit
931416,ECO,Ormeus Ecosystem
344337,ECHT,e-Chat
909390,ECH,EthereCash
355117,ECASH,Ethereum Cash
409249,ECA,Electra
934725,EC,Echoin
321189,EBTC,eBitcoin
368732,EBST,eBoost
933562,EBK,Ebakus
748907,EBIT,eBit
345159,EBET,EthBet
692707,EBC,EBCoin
933999,EBASE,EURBASE
59968,EB3,EB3coin
324012,EARTH,Earth Token
4437,EAC,EarthCoin
932847,DZCC,DZCC
932964,DYNMT,Dynamite
131111,DYN,Dynamic
765943,DXT,DataWallet
933832,DXO,Dextro
888318,DXC,DixiCoin
930708,DX,DxChain Token
935290,DVX,Derivex
4436,DVC,DevCoin
930988,DUOT,DUO Network
73132,DUO,ParallelCoin
715640,DUBI,Decentralized Universal Basic Income
713947,DTX,DataBroker DAO
764096,DTRC,Datarius
788387,DTH,Dether
910561,DTEM,Dystem
931869,DTC,Data Transaction
55540,DTB,Databits
20196,DSH,Dashcoin
934029,DSC,Dash Cash
4435,DSB,DarkShibe
7480,DRZ,Droidz
384953,DRXNE,Droxne
311829,DRT,DomRaider
763535,DRPU,DRP Utility
188523,DRP,DCORP
820902,DROP,Dropil
935356,DRM,DoDreamChain
4434,DRKC,DarkCash
932827,DRINK,DrinkChain
935439,DRGNBULL,3X Long Dragon Index Token
935438,DRGNBEAR,3X Short Dragon Index Token
355702,DRGN,Dragonchain
683927,DRG,Dragon Coin
924831,DREAM,DREAM
22248,DRACO,DT Token
925525,DPY,Delphy
931792,DPT,Diamond Platform Token
466977,DPP,Digital Assets Power Play
930675,DPN,DIPNET
936098,DPIE,DeFiPie
182325,DP,DigitalPrice
360827,DOV,DOVU
930966,DOS,DOS Network
763639,DOR,Dorado
28332,DOPE,DopeCoin
927402,DOOH,Bidooh
17549,DOGED,DogeCoinDark
935451,DOGEBULL,3X Long Dogecoin Token
935452,DOGEBEAR,3X Short Dogecoin Token
931867,DOC,Dochain
180804,DNA,EncrypGen
933017,DMTC,Demeter Chain
869896,DML,Decentralized Machine Learning
936916,DMD,DMD
932611,DMC,Dream21
935324,DLTR.CUR,"Dollar Tree, Inc."
930986,DLO,Delio
28776,DLC,DollarCoin
907331,DKD,Dekado
920306,DIW,DIWtoken
431413,DIVX,Divi Exchange Token
933912,DIVO,DIVO Token
935210,DIS.CUR,Walt Disney
925049,DIP,Etherisc
819678,DIN,Dinero
21365,DIME,DimeCoin
932764,DILI,D Community
12192,DIGS,Diggits
800121,DIG,Dignity
20213,DIEM,CarpeDiemCoin
89572,DICE,Etheroll
935108,DHR.CUR,Danaher
917414,DGX,Digix Gold token
925440,DGTX,Digitex Futures
202696,DGPT,DigiPulse
933114,DGLD,Digital Gold
4353,DGC,Digitalcoin 
935220,DG.CUR,Dollar General
926176,DFXT,DigiFinexToken
236039,DFT,Draftcoin
646897,DFS,Digital Fantasy Sports
932975,DFP,Digital Fund Coin
935905,DEXT,DEXTools
930861,DEX,DEX
860154,DEV,Deviant Coin
4429,DEM,eMark
931043,DELTA,DeltaChain
931831,DEFI,Defi
931865,DEEP,DeepCloud AI
935955,DECENTR,Decentr
417510,DEC,Darico
408765,DEB,Debitum Token
876352,DEAL,iDealCash
79849,DEA,Degas Coin
935218,DE30.CUR,Germany 30
935219,DE.CUR,Deere
935103,DDOG.CUR,Datadog Inc
180595,DDF,Digital Developers Fund
729809,DDD,Scry.info
932387,DDAM,DDAM
181373,DCY,Dinastycoin
218906,DCN,Dentacoin
28229,DCK,DickCoin
918483,DCC,Distributed Credit Chain
933995,DBY,Dobuy
935532,DBX.CUR,DropBox
20726,DBTC,DebitCoin
935521,DBK.CUR,Deutsche Bank AG
57481,DBIX,DubaiCoin
20198,DBIC,DubaiCoin
380712,DBET,Decent.bet
336705,DAY,Chronologic
453647,DAXX,DaxxCoin
925586,DAX,DAEX
935697,DAWN,Dawn Protocol
933159,DAVP,Davion
925662,DAV,DAV
194399,DAS,DAS
32694,DAR,Darcrus
925707,DAPS,DAPS Coin
930395,DAPPT,Dapp Token
177831,DAOC,DAOBet
889339,DAN,Daneel
935419,DAL.CUR,Delta Air Lines
935415,DAI.CUR,Daimler AG
778953,DADI,Edge
932794,DAD,DAD
934324,DACS,Dacsee
925578,DACC,Decentralized Accessible Content Chain 
933142,CZRX,Compound 0x
931040,CZR,CanonChain
5354,CYP,CypherPunkCoin
931146,CYL,Crystal Token
5392,CYC,ConSpiracy Coin 
927415,CYBR,CYBR
63308,CXT,Coinonat
745054,CXO,CargoX
4415,CXC,CheckCoin
446121,CWV,CryptoWave
933926,CWN,CryptoWorldNews
933149,CWBTC,Compound Wrapped BTC
935097,CVS.CUR,CVS Health
934015,CVA,Crypto Village Accelerator
713925,CV,CarVertical
932020,CUST,Custody Token
935625,CUSDT,cUSDT
933138,CUSDC,Compound USD Coin
925878,CUSD,Carbon
5387,CURE,Curecoin
278056,CTX,CarTaxi
934481,CTT,Castweet
225277,CTR,Centra
6117,CTO,Crypto
45031,CTL,Citadel
777990,CTC,Creditcoin
933924,CTAG,CTAGtoken
400432,CSTL,Castle
929343,CSPN,Crypto Sports
925807,CSP,Caspian
933887,CSNP,CrowdSale Network
202714,CSNO,BitDice
930028,CSM,Consentium
31004,CSH,CashOut
889350,CSEN,Consensus
935256,CSCO.CUR,Cisco Systems
4428,CSC,CasinoCoin
933136,CSAI,Compound SAI
932582,CSAC,Credit Safe Application Chain
4427,CRYPT,CryptCoin
925695,CRYP,CrypticCoin
737393,CRYC,CryCash
7586,CRW,Crown Coin
936869,CRU,Crust Network
933743,CRP,Cranepay
935228,CRON.CUR,Cronos Group Inc.
202049,CRM,Cream
925097,CRGO,CargoCoin
6451,CREVA,Creva Coin
933143,CREP,Compound Augur
382450,CREDO,Credo
929362,CREDIT,Credit
502301,CRED,Verify
936071,CREAM,Cream
48787,CREA,CreativeChain
799597,CRDTS,Credits
586482,CRC,CrowdCoin
17547,CRB,Creditbit 
5304,CRAVE,CraveCoin
929163,CR,CryptoRiyal
692869,CPY,COPYTRACK
866357,CPX,Apex Token
918997,CPT,Cryptaur
926409,CPLO,Cpollo
371095,CPEX,CoinPulseToken
15282,CPC,CapriCoin
345674,CPAY,CryptoPay
28276,COVAL,Circuits of Value
930305,COVA,COVA
338426,COV,Covesting
912904,COU,Couchain
934367,COSP,Cosplay Token
925380,COSM,CosmoChain
186335,COS,COS
936975,CORE,cVault.finance
4423,COOL,CoolCoin
920245,CONI,CoinBene
12985,PAYCON,Paycon
384859,COIN,Coin
909713,COI,Coinnec
436320,COFI,CoinFi
201701,COE,CoEval
933608,CODY,Coindy
931844,COCOS,COCOS BCX
234811,COB,Cobinhood
453581,COAL,BitCoal
802875,CO2,CO2 Token
935396,CNX.CUR,Consol Energy
289715,CNX,Cryptonex
930944,CNUS,CoinUs
932953,CNTM,Connectome
70365,CNT,Centurion
934835,CNRG,CryptoEnergy
42438,CNO,Coino
25825,CNMT,Coinomat
338070,CND,Cindicator
927965,CNCT,CONNECT
431621,CNBC,Cash & Back Coin
935200,CN50.CUR,FTSE China A50
374358,CMS,COMSA
228090,CMPCO,CampusCoin
899065,CMM,Commercium 
793021,CMCT,Crowd Machine
935307,CLVS.CUR,"Clovis Oncology, Inc."
15869,CLUB, ClubCoin
340816,CLOUT,Clout
4417,CLOAK,CloakCoin
811474,CLO,Callisto Network
789504,CLN,Colu Local Network
22191,CLINT,Clinton
370606,CLD,Cloud
931038,CLB,Cloudbric
4416,CLAM,CLAMS
659393,CL,CoinLancer
22207,CKC,Clockcoin
382617,CJT,ConnectJob Token
328667,CIX,Cryptonetix
7484,CIRC,CryptoCircuits
4413,CIN,CinderCoin
935530,CIEN.CUR,Ciena
925597,CIC,CIChain
819737,CHP,CoinPoker Token
517603,CHIPS,CHIPS
936762,CHI,Chi Gastoken
929096,CHFT,Crypto Holding
22407,CHESS,ChessCoin
56249,CHC,ChainCoin
52008,CHAT,OpenChat
933130,CHARS,CHARS
175683,CHAN,ChanCoin
935556,CGT,CACHE Gold
711418,CFTY,Crafty
182258,CFT,CryptoForecast
136984,CFI,Cofound.it
379232,CFD,Confido
30123,CFC,CoffeeCoin
6104,CESC,Crypto Escudo
932188,CENT,CENTERCOIN
922616,CENNZ,Centrality Token
5297,CELL,SolarFarm
769708,CEFS,CryptopiaFeeShares
853825,CEEK,CEEK Smart VR Token
797331,CEDEX,CEDEX Coin
412267,CDX,CDX Network 
177139,CDT,Blox
52015,CDN,Canada eCoin
935051,CDL,CoinDeal Token
933146,CDAI,Compound Dai
934054,CCTN,Connectchain
301191,CCT,Crystal Clear Token 
35818,CCRB,CryptoCarbon
542719,CCOS,CrowdCoinage
920734,CCO,Ccore
4412,CCN,CannaCoin
925566,CCL,CyClean
924982,CCCX,Clipper Coin Capital
935202,CC.CUR,Chemours
5367,CC,CyberCoin
4411,CBX,CryptoBullion
934499,CBUCKS,CRYPTOBUCKS
709053,CBT,CommerceBlock Token
791176,CBS,Cerberus
918576,CBRT,Cybereits Token 
931863,CBNT,Create Breaking News Together
935504,CBK.CUR,Commerzbank AG
932693,CBFT,CoinBene Future Token
903690,CBC,Casino Betting Coin
933140,CBAT,Compound Basic Attention Token
932823,CB,COINBIG
926389,CATT,Catex
4410,CAT,Catcoin
4409,CASH,CashCoin
319254,CAS,Cashaa
867550,CARE,Carebit
922018,CARD,Cardstack
21382,CARBON,Carboncoin
918989,CAR,CarBlock 
306304,CAPP,Cappasity
726598,CAPD,Capdax
4407,CANN,CannabisCoin
909733,CANDY,UnicornGo Candy
327632,CAN,CanYaCoin
933889,CALL,Global Crypto Alliance
932768,CAI,Cai Token
341422,CAG,Change
776803,CADN,Content and AD Network
20212,CAB,CabbageUnit
339632,C20,Crypto20
5396,C2,Coin.2
935098,C.CUR,Citigroup Inc
935304,BZUN.CUR,Baozun Inc.
901815,BZNT,Bezant
925154,BZ,Bit-Z
935112,BYND.CUR,"Beyond Meat, Inc."
5308,BYC,ByteCent
28208,BXT,BitTokens
931861,BXA,Blockchain Exchange Alliance
930688,BWX,Blue Whale
920817,BWT,Bittwatt
453855,BWK,Bulwark
934654,BVOL,1x Long BTC Implied Volatility Token
48800,BVC,BeaverCoin
28893,BUZZ,BuzzCoin
937047,BUY,Burency
932787,BUX,Buxcoin
932135,BUSD,BUSD
5286,BURST,BurstCoin
934064,BULL,3X Long Bitcoin Token
66685,BUCKS,SwagBucks
844325,BUBO,Budbo
42843,BTZ,BitzCoin
925701,BTXC,Bettex coin
198983,BTX,Bitcore
928781,BTU,BTU Protocol
935703,BTSE,BTSE Token
921356,BTRN,Biotron
836186,BTRM,Betrium Token
182346,BTPL,Bitcoin Planet
707507,BTO,Bottos
935446,BTMXBULL,3X Long BitMax Token Token
935445,BTMXBEAR,3X Short BitMax Token Token
4403,BTMK,BitMark
850816,BTL,Bitrolium
925183,BTK,Bostoken
928962,BTH,Bithereum
776828,BTF,Blockchain Traded Fund
935742,BTE,BTEcoin
362846,BTDX,Bitcloud 2.0
28089,BTD,Bitcloud
327184,BTCZ,BitcoinZ
928689,BTCUS,Bitcoinus
934743,BTCT,Bitcoin Token
934795,BTCSHORT,Amun Short Bitcoin Token
71321,BTCS,Bitcoin Scrypt
371064,BTCRED,Bitcoin Red
28764,BTCR,BitCurrency
770095,BTCP,Bitcoin Private
429400,BTCM,BTCMoon
486837,BTCL,BTC Lite
933157,BTCK,Bitcoin Turbo Koin
934391,BTCHG,1X Short Bitcoin Token
791324,BTCH,Bitcoin Hush
463700,BTCE,EthereumBitcoin
4400,BTCD,BitcoinDark
531559,BTCA,Bitair
935416,BTC3S,Amun Bitcoin 3x Daily Short
935412,BTC3L,Amun Bitcoin 3x Daily Long
933666,BTBL,Bitball
4399,BTB,BitBar
16125,BTA,Bata
843586,BSX,Bitspace
934509,BSVBULL,3X Long Bitcoin SV Token
934510,BSVBEAR,3X Short Bitcoin SV Token
6100,BSTY,GlobalBoost
922258,BSTN,BitStation
35684,BSTAR,Blackstar
930588,BST,BlockStamp
931672,BSOV,BitcoinSoV
7482,BSC,BowsCoin
932732,BRZE,Breezecoin
932906,BRZ,Brazilian Digital Token
299415,BRX,Breakout Stake
234982,BRO,Bitradio
20892,BRK,BreakoutCoin
182416,BRIT,BritCoin
679231,BRIC,BrightCoin
849782,BRIA,Briacoin
936239,BRDG,Bridge Protocol
543502,BRD,Bread token
930666,BRC,Baer Chain
357734,BRAT,BROTHER
927409,BQTX,BQT
932030,BQT,Blockchain Quotations Index Token
931707,BQQQ,Bitsdaq Token
340125,BQ,Bitqy
848148,BPX,BlitzPredict
715749,BPT,Blockport
931999,BPRO,BitCloud Pro
384729,BPL,BlockPool
930702,BOXX,Blockparty
930784,BOXT,BOX Token
925212,BOUTS,BoutsPro
936559,BOT,Bounce Token
4342,BOST,BoostCoin
5378,BOOM,Boom Token
934667,BONO,Bonorum Coin
346775,BON,Bonpay
930765,BOMB,BOMB
929196,BOLTT,BolttCoin
930147,BOLT,Bolt
21357,BOLI,BolivarCoin
918968,BOE,Bodhi 
7635,BOBS,Bob's Repair
56682,BNX,BnrtxCoin
543363,BNTY,Bounty0x
935502,BNTX.CUR,Biontech SE
933578,BNP,BenePit
847177,BNN,Banyan Network
384605,BNK,Bankera
934146,BNBBULL,3X Long BNB Token
934149,BNBBEAR,3X Short BNB Token
932203,BNANA,Chimpion
933599,BNA,BananaTok
935417,BMW.CUR,BMW AG
481737,BMT,BMChain
843515,BMH,BlockMesh
304184,BMC,Blackmoon Crypto
936199,BLY,Blocery
935903,BLX,Balloon-X
350048,BLUE,Ethereum Blue
4340,BLU,BlueCoin
933584,BLTV,BLTV Token
928259,BLTG,Block-Logic
638634,BLT,Bloom Token
20336,BLRY,BillaryCoin
932055,BLOCM,BLOC.MONEY
5305,BLOCK,BlockNet
930149,BLOC,Blockcloud
15879,BLITZ,BlitzCoin
933937,BLINK,BlockMason Link
5362,BLC,BlakeCoin
930601,BLAST,BLAST
241757,BKX,BANKEX
902577,BKT,Blocktrade token
860049,BKC,Balkancoin
935027,BIZZ,BIZZCOIN
7626,BITZ,Bitz Coin
28021,BITUSD,bitUSD
892415,BITSILVER,bitSilver
5368,BITS,BitstarCoin
927451,BITM,BitMoney
860065,BITG,BitGreen
28019,BITCNY,bitCNY
789256,BITCAR,BitCar
22333,BIT16,16BitCoin
322963,BIS,Bismuth
934104,BIRD,Birdchain
932744,BIPX,Bispex
20209,BIOS,BiosCrypto
926396,BIOC,BioCrypt
484355,BIO,Biocoin
799897,BINS,Bitsense
935075,BILL.CUR,Bill.com Inc
935077,BILI.CUR,Bilibili Inc.
933630,BIKI,BIKI
935510,BIIB.CUR,Biogen Inc.
930839,BIHU,Key
20819,BIGUP,BigUp
935274,BIG.CUR,Big Lots
935314,BIDU.CUR,"Baidu, Inc."
41587,BIC,Bikercoins
926068,BHPC,BHPCash
932407,BGONE,BigONE Token
928742,BGG,Bgogo Token
931855,BGBP,Binance GBP Stable Coin
25238,BFX,BitFinex Tokens
932689,BFCH,Big Fun Chain
811575,BEZ,Bezop
749857,BETR,BetterBetting
926307,BETHER,Bethereum
4337,BET,BetaCoin
930803,BEST,BEST
784762,BERRY,Rentberry
20817,BERN,BERNcash
933691,BEP,Blucon
931853,BENZI,Ben Zi Token
71884,BENJI,BenjiRolls
21239,BELA,Bela
930382,BEET,Beetle Coin
764334,BEE,Bee Token
936998,BEC,Betherchip
926112,BEAT,BEAT Token
935433,BEARSHIT,3X Short Shitcoin Index Token
933505,BEAR,3X Short Bitcoin
374294,BDL,Bitdeal
423754,BDG,BitDegree
932734,BCZERO,Buggyra Coin Zero
20315,BCY,BitCrystals
930822,BCV,BitCapitalVendor
932802,BCS,Business Credit Substitute
5345,BCR,BitCredit
374281,BCPT,BlockMason Credit Protocol
536905,BCOIN,BannerCoin
5280,BCN,ByteCoin
855539,BCI,Bitcoin Interest
934462,BCHC,BitCherry
934513,BCHBULL,3X Long Bitcoin Cash Token
934514,BCHBEAR,3X Short Bitcoin Cash Token
34854,BCF,BitcoinFast
926186,BCDT,Blockchain Certified Data Token
732197,BCDN,BlockCDN 
35165,BCCOIN,BitConnect Coin
185689,BCAT,BitClave
72955,BCAP,Blockchain Capital
931699,BCAC,Business Credit Alliance Chain
935076,BBY.CUR,Best Buy
398648,BBT,BitBoost
5343,BBR,Boolberry
779041,BBP,BiblePay
921530,BBO,Bigbom
843613,BBN,BBNCOIN
863235,BBK,BitBlocks
811566,BBI,BelugaPay
930881,BBGC,BigBang Game
935049,BBDT,BBD Token
937025,BBC,BigBang Core
935225,BBBY.CUR,Bed Bath & Beyond Inc.
5300,BAY,BitBay
784595,BAX,BABB
33129,BASH,LuckChain
586638,BAS,BitAsean
354771,BAR,TBIS token
757568,BANCA,BANCA
935235,BABA.CUR,Alibaba Group Holding Limited
925550,BAAS,BaaSid
56078,B@,BankCoin
931015,B91,B91
28333,B3,B3 Coin
927548,B2G,Bitcoiin2Gen
517795,B2B,B2BX
935287,AZBI,AZBI CORE
922608,AZART,Azart
925720,AZ,Azbit
727769,AXPR,aXpire
933601,AXL,AXiaL
909747,AXE,Axe
930517,AWR,Award
929381,AWC,Atomic Wallet Coin
138642,AVT,AventCoin
922140,AVH,Animation Vision Cash
412112,AUTON,Autonio
815399,AUTO,Cube
341400,AURS,Aureus
918501,AURO,Aurora
4333,AUR,Aurora Coin
222200,AUN,Authoreon
934429,AUDX,eToro Australian Dollar
792023,AUC,Auctus
659663,AUA,ArubaCoin
33871,ATX,ArtexCoin
935090,ATVI.CUR,Activision Blizzard Inc
936007,ATT,Attila
345017,ATS,Authorship
935427,ATOMBEAR,3X Short Cosmos Token
932016,ATN,ATN
61902,ATMOS,Atmos
920748,ATMI,Atonomi
368694,ATM,ATMChain
235213,ATL,ATLANT
339419,ATCC,ATC Coin
175618,ATB,ATB coin
930855,AT,AWARE
387875,ASTRO,Astronaut
924963,ASTO,Aston
5356,ASN,Ascension Coin
935294,ASM,Assemble Protocol
38367,ASAFE2,Allsafe
769416,ARY,Block Array
935750,ARX,ARCS
930853,ARTF,Artfinity Token
860889,ARTE,Artemine
311558,ART,Maecenas
930480,ARRR,Pirate Chain
935516,ARNC.CUR,Arconic
303888,ARNA,ARNA Panacea
933908,ARMR,ARMR
70352,ARGUS,ArgusCoin
4371,ARG,Argentum
201896,ARENA,Arena
934365,AREI,Aurei
915444,ARE,ARENON
707530,ARCT,ArbitrageCT
34506,ARCO,AquariusCoin
4331,ARCH,ArchCoin
188615,ARC,ArcticCoin
925945,ARAW,Araw
935086,AR.CUR,Antero Resources
928136,AQUA,Aquachain
74912,APX,Apx
924973,APL,Apollo Currency
906171,APIS,APIS
879031,APH,Aphelion
4330,APEX,ApexCoin
20722,APC,AlpaCoin
935222,APAM.CUR,Aperam S.A.
935378,APA.CUR,Apache
898986,ANTS,ANTS Reloaded
20828,ANTI,Anti Bitcoin
936619,ANK,AlphaLink
934867,ANJ,Aragon Court
898977,ANGL,Angel Token
930910,ANDC,Android chain
934315,ANCT,Anchor
27370,ANC,Anoncoin
935084,AN.CUR,Autonation
935496,AMUN.CUR,Amundi
15284,AMS,Amsterdam Coin
931131,AMPL,Ampleforth
936528,AMP,Amp
889900,AMO,AMO Coin
890663,AMN,Amon
589881,AMM,MicroMoney
925145,AMLT,AMLT
57676,AMIS,AMIS
931979,AMIO,Amino Network
934044,AMDC,Allmedi Coin
932986,AMAL,AMAL
5330,AM,AeroMe
933606,ALY,Ally
935216,ALXN.CUR,"Alexion Pharmaceuticals, Inc."
787696,ALX,ALAX
240439,ALTOCAR,AltoCar
369110,ALTCOM,AltCommunity Coin
934450,ALTBULL,3X Long Altcoin Index Token
934452,ALTBEAR,3X Short Altcoin Index Token
859662,ALPS,Alpenschillling
933006,ALN,Aluna
935277,ALLY.CUR,Ally Financial
934078,ALLBI,ALL BEST ICO
331603,ALIS,ALISmedia
931034,ALI,AiLink Token
935428,ALGOBULL,3X Long Algorand Token
935429,ALGOBEAR,3X Short Algorand Token
903856,ALG,Algory
935911,ALEPH,Aleph.im
935371,ALCH,Alchemy
187030,AIX,Aigang
777027,AIT,AIChain Token
935327,AIR.CUR,Delta Air Lines
338555,AIR,AirToken
932573,AIPE,AI Prediction Ecosystem
934385,AIN,AI Network
922747,AIMS,HighCastle Token
933707,AIDUS,AIDUS Token
368770,AID,AidCoin
847135,AIC,AI Crypto
928332,AGVC,AgaveCoin
936867,AGS,Aegis
191142,AGRS,Agoras Token
933764,AGET,Agetron
